url,type,status,indexable,in_sitemap,title,title_len,meta_description,h1,h1_count,word_count,images,images_missing_alt,forms,ctas,internal_links_out,internal_links_in,schema_types,canonical,html_kb,scripts,copy_excerpt
https://luptons.com/company-news/page/10/,archive,200,False,False,Insights Archive,16,"Archived Lupton Associates manufacturing insights, market notes, and legacy newsletter content preserved for reference.",Insights Archive,1,678,10,1,,Contact; Read More; Request Quote; Request a Quote,69,15,"BreadcrumbList, CollectionPage, Organization, WebPage, WebSite",,141,62,"Insights Archive 03 May Trade Deficit Decline Posted at 16:49h in News by Lucinda Steinhauser 0 Comments 0 Likes Share The Commerce Department reported that the trade deficit fell in February to to $49.4 billion (3.4%), marking the l"
https://luptons.com/company-news/page/11/,archive,200,False,False,Insights Archive,16,"Archived Lupton Associates manufacturing insights, market notes, and legacy newsletter content preserved for reference.",Insights Archive,1,692,10,1,,Contact; Read More; Request Quote; Request a Quote,69,15,"BreadcrumbList, CollectionPage, Organization, WebPage, WebSite",,141,62,Insights Archive 27 Feb Slumping Commodity Prices Posted at 19:37h in News by Lucinda Steinhauser 0 Comments 0 Likes Share Kiplinger Letter sees commodity prices staying soft for at least the first half of 2019. The health of the glo
https://luptons.com/company-news/page/12/,archive,200,False,False,Insights Archive,16,"Archived Lupton Associates manufacturing insights, market notes, and legacy newsletter content preserved for reference.",Insights Archive,1,651,10,1,,Contact; Read More; Request Quote; Request a Quote,69,15,"BreadcrumbList, CollectionPage, Organization, WebPage, WebSite",,140,62,Insights Archive 27 Dec Fitness and big data Posted at 16:19h in News by Lucinda Steinhauser 0 Comments 0 Likes Share Life insurance companies are beginning to offer rewards to customers that track their fitness activity using wearab
https://luptons.com/company-news/page/13/,archive,200,False,False,Insights Archive,16,"Archived Lupton Associates manufacturing insights, market notes, and legacy newsletter content preserved for reference.",Insights Archive,1,646,10,1,,Contact; Read More; Request Quote; Request a Quote,70,15,"BreadcrumbList, CollectionPage, Organization, WebPage, WebSite",,140,62,"Insights Archive 03 Oct Manufacturing in 2019 Posted at 14:02h in News by Lucinda Steinhauser 0 Comments 0 Likes Share While manufacturing is in the midst of a very solid year, a few storm clouds are gathering in the sky. Rising inte"
https://luptons.com/company-news/page/14/,archive,200,False,False,Insights Archive,16,"Archived Lupton Associates manufacturing insights, market notes, and legacy newsletter content preserved for reference.",Insights Archive,1,283,10,1,,Contact; Read More; Request Quote; Request a Quote,69,15,"BreadcrumbList, CollectionPage, Organization, WebPage, WebSite",,135,62,Insights Archive 11 Jun Thermoformed Cover For High-End Digital Printer With Molded In Color Posted at 19:19h in Resources by jessicaskorich 0 Comments 0 Likes Share Read More 11 Jun Reaction Injection Molding (RIM) Suits Requirement
https://luptons.com/company-news/page/15/,archive,200,False,False,Insights Archive,16,"Archived Lupton Associates manufacturing insights, market notes, and legacy newsletter content preserved for reference.",Insights Archive,1,54,10,1,,Contact; Read More; Request Quote; Request a Quote,60,15,"BreadcrumbList, CollectionPage, Organization, WebPage, WebSite",,107,62,Insights Archive 22 Nov Short Run Stamping – Conversion of Small Detail Parts to the Short Run Stamping Process Posted at 20:50h in Resources by jessicaskorich 0 Comments 0 Likes Share Read More 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15
https://luptons.com/company-news/page/2/,archive,200,False,False,Insights Archive,16,"Archived Lupton Associates manufacturing insights, market notes, and legacy newsletter content preserved for reference.",Insights Archive,1,678,10,1,,Contact; Read More; Request Quote; Request a Quote,69,15,"BreadcrumbList, CollectionPage, Organization, WebPage, WebSite",,141,62,"Insights Archive 29 Sep CMMC Update Posted at 19:25h in News by Lucinda Steinhauser 0 Comments 0 Likes Share Since the writing of my first article on Cybersecurity Maturity Model Certification (CMMC) over a year ago, the program cont"
https://luptons.com/company-news/page/3/,archive,200,False,False,Insights Archive,16,"Archived Lupton Associates manufacturing insights, market notes, and legacy newsletter content preserved for reference.",Insights Archive,1,693,10,1,,Contact; Read More; Request Quote; Request a Quote,69,15,"BreadcrumbList, CollectionPage, Organization, WebPage, WebSite",,141,62,"Insights Archive 03 Jun The Overgrown Deficit Posted at 14:06h in News by Lucinda Steinhauser 0 Comments 84 Likes Share In the aftermath of the pandemic, the national debt is soaring. The trillions of dollars in stimulus spending tha"
https://luptons.com/company-news/page/4/,archive,200,False,False,Insights Archive,16,"Archived Lupton Associates manufacturing insights, market notes, and legacy newsletter content preserved for reference.",Insights Archive,1,687,10,1,,Contact; Read More; Request Quote; Request a Quote,69,15,"BreadcrumbList, CollectionPage, Organization, WebPage, WebSite",,141,62,"Insights Archive 03 Mar Supply Chain Disruptions During a Pandemic Posted at 19:12h in News by Lucinda Steinhauser 0 Comments 3 Likes Share Early on, at the start of the COVID-19 outbreak, businesses were forced to close when state m"
https://luptons.com/company-news/page/5/,archive,200,False,False,Insights Archive,16,"Archived Lupton Associates manufacturing insights, market notes, and legacy newsletter content preserved for reference.",Insights Archive,1,689,10,1,,Contact; Read More; Request Quote; Request a Quote,69,15,"BreadcrumbList, CollectionPage, Organization, WebPage, WebSite",,141,62,"Insights Archive 11 Nov Q3 GDP Posted at 15:47h in News by Lucinda Steinhauser 0 Comments 0 Likes Share The advance estimate for real gross domestic product (third quarter, 2020) increased by 33.1%. The real GDP decreased by 31.4% in"
https://luptons.com/company-news/page/6/,archive,200,False,False,Insights Archive,16,"Archived Lupton Associates manufacturing insights, market notes, and legacy newsletter content preserved for reference.",Insights Archive,1,686,10,1,,Contact; Read More; Request Quote; Request a Quote,69,15,"BreadcrumbList, CollectionPage, Organization, WebPage, WebSite",,141,62,Insights Archive 25 Jun The new (airline travel) normal Posted at 14:22h in News by Lucinda Steinhauser 0 Comments 0 Likes Share What’s in store for you the next time that you fly? Industry experts suggest that airlines will have a d
https://luptons.com/company-news/page/7/,archive,200,False,False,Insights Archive,16,"Archived Lupton Associates manufacturing insights, market notes, and legacy newsletter content preserved for reference.",Insights Archive,1,662,10,1,,Contact; Read More; Request Quote; Request a Quote,69,15,"BreadcrumbList, CollectionPage, Organization, WebPage, WebSite",,141,62,"Insights Archive 13 Feb Global Shipping has the Flu Posted at 20:31h in News by Lucinda Steinhauser 0 Comments 0 Likes Share The spread of the coronavirus in China is impacting global shipping, as shipping companies that carry goods "
https://luptons.com/company-news/page/8/,archive,200,False,False,Insights Archive,16,"Archived Lupton Associates manufacturing insights, market notes, and legacy newsletter content preserved for reference.",Insights Archive,1,683,10,1,,Contact; Read More; Request Quote; Request a Quote,69,15,"BreadcrumbList, CollectionPage, Organization, WebPage, WebSite",,140,62,Insights Archive 08 Nov Medical Device Excise Tax (MDET) Posted at 15:55h in News by Lucinda Steinhauser 0 Comments 0 Likes Share Chinese Tariffs aren’t the only reason that CEO’s are worried about their profits and ability to compet
https://luptons.com/company-news/page/9/,archive,200,False,False,Insights Archive,16,"Archived Lupton Associates manufacturing insights, market notes, and legacy newsletter content preserved for reference.",Insights Archive,1,683,10,1,,Contact; Read More; Request Quote; Request a Quote,69,15,"BreadcrumbList, CollectionPage, Organization, WebPage, WebSite",,141,62,"Insights Archive 24 Jul Who’s Paying for Tariffs? Posted at 14:05h in News by Lucinda Steinhauser 0 Comments 0 Likes Share The economics of tariffs are relatively complicated, and the research conducted in the free trade era may be l"
https://luptons.com/10-great-things-about-people-you-dont-like/,blog post,200,False,False,10 Great Things about People You don’t like - Lupton Associates,63,,10 Great Things about People You don’t like,1,151,10,1,https://luptons.com/wp-comments-post.php,Contact; Request Quote; Request a Quote,46,3,"Article, BreadcrumbList, Organization, Person, WebPage, WebSite",,111,65,"10 Great Things about People You don’t like 24 Jan 10 Great Things about People You don’t like Posted at 16:39h in News by Lucinda Steinhauser 0 Comments 0 Likes Share If you’re in a leadership role, or part of a functional team at w"
https://luptons.com/2019-ten-trends-to-watch-click-to-keep-reading/,blog post,200,False,False,2019: Ten Trends to Watch - Lupton Associates,45,,2019: Ten Trends to Watch,1,345,10,1,https://luptons.com/wp-comments-post.php,Contact; Request Quote; Request a Quote,46,3,"Article, BreadcrumbList, Organization, Person, WebPage, WebSite",,112,65,"2019: Ten Trends to Watch 24 Jan 2019: Ten Trends to Watch Posted at 17:28h in News by Lucinda Steinhauser 0 Comments 0 Likes Share Here are some of the trends and stories to watch for in 2019, according to the Kiplinger Letter: GDP "
https://luptons.com/3-essentials-of-great-teamwork-click-to-keep-reading/,blog post,200,False,False,3 Essentials of Great Teamwork - Lupton Associates,50,,3 Essentials of Great Teamwork,1,476,10,1,https://luptons.com/wp-comments-post.php,Contact; Request Quote; Request a Quote,46,3,"Article, BreadcrumbList, Organization, Person, WebPage, WebSite",,112,65,"3 Essentials of Great Teamwork 27 Jun 3 Essentials of Great Teamwork Posted at 18:29h in News by Lucinda Steinhauser 0 Comments 0 Likes Share “Teamwork is not a preference, it is a requirement.” John Wooden You know a great team when"
https://luptons.com/50-years-later-click-to-keep-reading/,blog post,200,False,False,50 Years Later - Lupton Associates,34,,50 Years Later,1,437,11,2,https://luptons.com/wp-comments-post.php,Contact; Request Quote; Request a Quote,46,3,"Article, BreadcrumbList, ImageObject, Organization, Person, WebPage, WebSite",,113,65,"50 Years Later 15 Jan 50 Years Later Posted at 19:38h in News by Lucinda Steinhauser 0 Comments 0 Likes Share When my Dad founded Lupton Associates 50 years ago, things were very different but in a strange way, very much the same as "
https://luptons.com/5g-is-almost-here-click-to-keep-reading/,blog post,200,False,False,5G is (almost) here - Lupton Associates,39,,5G is (almost) here,1,483,10,1,https://luptons.com/wp-comments-post.php,Contact; Request Quote; Request a Quote,46,3,"Article, BreadcrumbList, Organization, Person, WebPage, WebSite",,113,65,"5G is (almost) here 25 Mar 5G is (almost) here Posted at 15:17h in News by Lucinda Steinhauser 0 Comments 0 Likes Share 5G is here—sort of. Verizon and AT&T both launched preliminary 5G services in late 2018, but neither is broadly a"
https://luptons.com/ada-website-compliance-click-to-keep-reading/,blog post,200,False,False,ADA Website Compliance - Lupton Associates,42,,ADA Website Compliance,1,212,10,1,https://luptons.com/wp-comments-post.php,Contact; Request Quote; Request a Quote,46,3,"Article, BreadcrumbList, Organization, Person, WebPage, WebSite",,111,65,"ADA Website Compliance 08 Jul ADA Website Compliance Posted at 16:02h in News by Lucinda Steinhauser 0 Comments 0 Likes Share The Web Content Accessibility Guidelines ( WCAG ) were published in 2008, and updated in June, 2018. It’s e"
https://luptons.com/agriculture-woes-click-to-keep-reading/,blog post,200,False,False,Agriculture Woes - Lupton Associates,36,,Agriculture Woes,1,150,10,1,https://luptons.com/wp-comments-post.php,Contact; Request Quote; Request a Quote,46,3,"Article, BreadcrumbList, Organization, Person, WebPage, WebSite",,110,65,"Agriculture Woes 24 Apr Agriculture Woes Posted at 15:27h in News by Lucinda Steinhauser 0 Comments 0 Likes Share Agriculture in the U.S. has managed to avoid a serious downturn since the 1980’s, when debt loads fed a wave of bankrup"
https://luptons.com/air-freight-squeeze-click-to-keep-reading/,blog post,200,False,False,Air Freight Squeeze - Lupton Associates,39,,Air Freight Squeeze,1,211,10,1,https://luptons.com/wp-comments-post.php,Contact; Request Quote; Request a Quote,46,3,"Article, BreadcrumbList, Organization, Person, WebPage, WebSite",,111,65,"Air Freight Squeeze 08 Feb Air Freight Squeeze Posted at 19:34h in News by Lucinda Steinhauser 0 Comments 0 Likes Share Don’t expect the air freight capacity issues to be remedied any time soon. In fact, they will probably get worse "
https://luptons.com/amazon-business-click-to-keep-reading/,blog post,200,False,False,Amazon Business - Lupton Associates,35,,Amazon Business,1,251,10,1,https://luptons.com/wp-comments-post.php,Contact; Request Quote; Request a Quote,46,3,"Article, BreadcrumbList, Organization, Person, WebPage, WebSite",,111,65,Amazon Business 02 Apr Amazon Business Posted at 19:59h in News by Lucinda Steinhauser 0 Comments 0 Likes Share Amazon Business provides its users purchasing solutions for companies of any size. Each business can assign users that ar
https://luptons.com/apprenticeship-redux/,blog post,200,True,True,Apprenticeship Redux - Lupton Associates,40,,Apprenticeship Redux,1,122,10,1,https://luptons.com/wp-comments-post.php,Contact; Request Quote; Request a Quote,46,3,"Article, BreadcrumbList, Organization, Person, WebPage, WebSite",https://luptons.com/apprenticeship-redux/,110,65,Apprenticeship Redux 03 Oct Apprenticeship Redux Posted at 13:52h in News by Lucinda Steinhauser 0 Comments 0 Likes Share Expect the Department of Labor to propose new rules surrounding apprenticeships sometime this fall. The change 
https://luptons.com/are-you-up-to-snuff-of-linkedin-click-to-keep-reading/,blog post,200,False,False,Are you up to snuff of LinkedIn? - Lupton Associates,52,,Are you up to snuff of LinkedIn?,1,362,10,1,https://luptons.com/wp-comments-post.php,Contact; Request Quote; Request a Quote,46,3,"Article, BreadcrumbList, Organization, Person, WebPage, WebSite",,112,65,Are you up to snuff of LinkedIn? 02 Apr Are you up to snuff of LinkedIn? Posted at 20:13h in News by Lucinda Steinhauser 0 Comments 0 Likes Share Are you establishing your brand with authority on LinkedIn? There are more than 13 mill
https://luptons.com/armstrong-rapid-manufacturing-celebrating-50-years-click-to-keep-reading/,blog post,200,False,False,Armstrong Rapid Manufacturing Celebrating 50 years - Lupton Associates,70,,Armstrong Rapid Manufacturing Celebrating 50 years,1,190,10,1,https://luptons.com/wp-comments-post.php,Contact; Request Quote; Request a Quote,46,3,"Article, BreadcrumbList, Organization, Person, WebPage, WebSite",,112,65,Armstrong Rapid Manufacturing Celebrating 50 years 25 Mar Armstrong Rapid Manufacturing Celebrating 50 years Posted at 18:16h in News by Lucinda Steinhauser 0 Comments 0 Likes Share Celebrating 50 years of expertise in metal and plas
https://luptons.com/armstrong-rapid-manufacturing/,blog post,200,False,False,Armstrong Rapid Manufacturing - Lupton Associates,49,,Armstrong Rapid Manufacturing,1,117,10,1,https://luptons.com/wp-comments-post.php,Contact; Request Quote; Request a Quote; contact,46,3,"Article, BreadcrumbList, Organization, Person, WebPage, WebSite",,110,65,Armstrong Rapid Manufacturing 24 Apr Armstrong Rapid Manufacturing Posted at 15:20h in News by Lucinda Steinhauser 0 Comments 0 Likes Share Armstrong Rapid Manufacturing is 50 years old! Armstrong specializes in rapid prototyping of 
https://luptons.com/attitude-of-gratitude/,blog post,200,False,False,Attitude of Gratitude - Lupton Associates,41,,Attitude of Gratitude,1,135,10,1,https://luptons.com/wp-comments-post.php,Contact; Request Quote; Request a Quote,46,3,"Article, BreadcrumbList, Organization, Person, WebPage, WebSite",,110,65,"Attitude of Gratitude 03 Oct Attitude of Gratitude Posted at 13:47h in News by Lucinda Steinhauser 0 Comments 0 Likes Share When you cultivate gratitude you’ll sleep better, feel happier, be more empathetic, and strengthen your resil"
https://luptons.com/automation-in-manufacturing-click-to-keep-reading/,blog post,200,False,False,Automation in Manufacturing - Lupton Associates,47,,Automation in Manufacturing,1,306,10,1,https://luptons.com/wp-comments-post.php,Contact; Request Quote; Request a Quote,46,3,"Article, BreadcrumbList, Organization, Person, WebPage, WebSite",,112,65,"Automation in Manufacturing 04 Jun Automation in Manufacturing Posted at 19:48h in News by Lucinda Steinhauser 0 Comments 0 Likes Share Recently we toured our manufacturer, Clow Stamping Company ( www.clowstamping.com ), and it was g"
https://luptons.com/autonomous-cars-yes-theyre-a-thing/,blog post,200,False,False,Autonomous Cars? Yes. They're a thing. Click to keep reading! - Lupton Associates,81,,Autonomous Cars? Yes. They’re a thing. Click to keep reading!,1,276,10,1,https://luptons.com/wp-comments-post.php,Contact; Request Quote; Request a Quote,46,3,"Article, BreadcrumbList, Organization, Person, WebPage, WebSite",,111,65,Autonomous Cars? Yes. They’re a thing. Click to keep reading! 22 Aug Autonomous Cars? Yes. They’re a thing. Click to keep reading! Posted at 18:51h in News by Lucinda Steinhauser 0 Comments 0 Likes Share The rise of autonomous cars i
https://luptons.com/autonomous-evs-to-the-rescue-click-to-keep-reading/,blog post,200,False,False,Autonomous EV's to the Rescue - Lupton Associates,49,,Autonomous EV’s to the Rescue,1,225,10,1,https://luptons.com/wp-comments-post.php,Contact; Request Quote; Request a Quote,46,3,"Article, BreadcrumbList, Organization, Person, WebPage, WebSite",,111,65,"Autonomous EV’s to the Rescue 27 Jun Autonomous EV’s to the Rescue Posted at 18:14h in News by Lucinda Steinhauser 0 Comments 0 Likes Share Volvo Trucks is collaborating with DFDS, a ferry and logistics company, to implement a transp"
https://luptons.com/business-costs-in-2021-click-to-keep-reading/,blog post,200,False,False,Business Costs in 2021 - Lupton Associates,42,,Business Costs in 2021,1,518,10,1,https://luptons.com/wp-comments-post.php,Contact; Request Quote; Request a Quote,46,3,"Article, BreadcrumbList, Organization, Person, WebPage, WebSite",,113,65,"Business Costs in 2021 16 Sep Business Costs in 2021 Posted at 17:48h in News by Lucinda Steinhauser 0 Comments 0 Likes Share Kiplinger Letter is taking a shot at predicting business costs in 2021, even with all the economic uncertai"
https://luptons.com/buying-american-is-there-strength-in-numbers-click-to-keep-reading/,blog post,200,False,False,Buying American: Is there strength in Numbers? - Lupton Associates,66,,Buying American: Is there strength in Numbers?,1,254,10,1,https://luptons.com/wp-comments-post.php,Contact; Request Quote; Request a Quote,46,3,"Article, BreadcrumbList, Organization, Person, WebPage, WebSite",,112,65,Buying American: Is there strength in Numbers? 03 Mar Buying American: Is there strength in Numbers? Posted at 19:07h in News by Lucinda Steinhauser 0 Comments 9 Likes Share Bloomberg Businessweek published an editorial related to th
https://luptons.com/ccpa-the-california-consumer-privacy-act-click-to-keep-reading/,blog post,200,False,False,CCPA: the California Consumer Privacy Act - Lupton Associates,61,,CCPA: the California Consumer Privacy Act,1,303,10,1,https://luptons.com/wp-comments-post.php,Contact; Request Quote; Request a Quote,46,3,"Article, BreadcrumbList, Organization, Person, WebPage, WebSite",,112,65,CCPA: the California Consumer Privacy Act 13 Dec CCPA: the California Consumer Privacy Act Posted at 15:22h in News by Lucinda Steinhauser 0 Comments 0 Likes Share The California Consumer Privacy Act (CCPA) applies to for-profit orga
https://luptons.com/change-is-good-click-to-keep-reading/,blog post,200,False,False,Change is Good! - Lupton Associates,35,,Change is Good!,1,372,11,2,https://luptons.com/wp-comments-post.php,Contact; Request Quote; Request a Quote,46,3,"Article, BreadcrumbList, ImageObject, Organization, Person, WebPage, WebSite",,113,65,"Change is Good! 08 Sep Change is Good! Posted at 18:15h in News by Lucinda Steinhauser 0 Comments 1 Like Share Hello and thanks to everyone in the Lupton Associates sphere, both internally and externally, for making me feel so welcom"
https://luptons.com/china-amid-a-covid-comeback-click-to-keep-reading/,blog post,200,False,False,China amid a COVID Comeback - Lupton Associates,47,,China amid a COVID Comeback,1,313,10,1,https://luptons.com/wp-comments-post.php,Contact; Contact us; Request Quote; Request a Quote,46,3,"Article, BreadcrumbList, Organization, Person, WebPage, WebSite",,112,65,"China amid a COVID Comeback 19 Aug China amid a COVID Comeback Posted at 14:54h in News by Lucinda Steinhauser 0 Comments 0 Likes Share As the first global economy hit with fallout from the COVID-19 virus, China is also the first eco"
https://luptons.com/china-then-and-now-click-to-keep-reading/,blog post,200,False,False,China Then and Now - Lupton Associates,38,,China Then and Now,1,370,10,1,https://luptons.com/wp-comments-post.php,Contact; Request Quote; Request a Quote,46,3,"Article, BreadcrumbList, Organization, Person, WebPage, WebSite",,112,65,China Then and Now 21 Dec China Then and Now Posted at 20:46h in News by Lucinda Steinhauser 0 Comments 0 Likes Share Historians and political junkies are already wondering how the new administration will deal with China in the next 
https://luptons.com/cmmc-update-click-to-keep-reading/,blog post,200,False,False,CMMC Update - Lupton Associates,31,,CMMC Update,1,329,11,2,https://luptons.com/wp-comments-post.php,Contact; Request Quote; Request a Quote,46,3,"Article, BreadcrumbList, ImageObject, Organization, Person, WebPage, WebSite",,113,65,"CMMC Update 29 Sep CMMC Update Posted at 19:25h in News by Lucinda Steinhauser 0 Comments 0 Likes Share Since the writing of my first article on Cybersecurity Maturity Model Certification (CMMC) over a year ago, the program continues"
